,Cena,Kvadratura,Sprat,Uknjizeno,Parking,Lift,Distance
1626,89900,0.2809917355371901,0.13513513513513514,0,0,0,0.031067115289575828
1628,98000,0.19421487603305787,0.16216216216216217,1,0,0,0.015488519928129302
1629,219500,0.2768595041322314,0.13513513513513514,1,0,1,0.0035764612019903975
1630,125000,0.5330578512396694,0.05405405405405406,1,0,0,0.031067115289575828
1631,307888,0.3677685950413223,0.16216216216216217,0,1,0,0.004279155544604983
1632,425000,0.45867768595041325,0.10810810810810811,1,0,0,0.00375025143497268
1633,207000,0.30578512396694213,0.10810810810810811,1,0,0,0.004587137299890004
1635,195000,0.3512396694214876,0.10810810810810811,1,0,0,0.015675573711687957
1639,125000,0.371900826446281,0.16216216216216217,1,0,0,0.016080162556114323
1640,141800,0.26859504132231404,0.02702702702702703,1,0,1,0.016947924388480615
1641,285000,0.2975206611570248,0.08108108108108109,0,0,0,0.003868273410807934
1642,398000,0.33884297520661155,0.08108108108108109,0,1,1,0.004279155544604983
1643,150000,0.371900826446281,0.21621621621621623,0,1,1,1.0
1644,183000,0.24793388429752067,0.13513513513513514,1,0,0,0.006460319504883756
1645,290000,0.4256198347107438,0.08108108108108109,1,0,0,0.010230907253517094
1646,94000,0.2231404958677686,0.1891891891891892,1,0,1,0.01598373497428315
1647,159000,0.25619834710743805,0.08108108108108109,1,0,0,0.014263756149671618
1648,154000,0.2396694214876033,0.16216216216216217,1,0,1,0.0069817373191750735
1649,163000,0.2272727272727273,0.10810810810810811,1,0,1,0.015314564678384428
1650,200000,0.3140495867768595,0.13513513513513514,1,0,1,0.006460319504883756
1651,139000,0.30991735537190085,0.08108108108108109,0,0,0,0.014280521097202794
1652,92000,0.1859504132231405,0.02702702702702703,1,0,0,0.01598373497428315
1653,125000,0.2727272727272727,0.05405405405405406,1,1,0,0.01598373497428315
1655,168000,0.24793388429752067,0.08108108108108109,0,0,1,0.014263756149671618
1656,290000,0.2892561983471075,0.02702702702702703,0,0,0,0.012230228420503163
1657,189000,0.28512396694214875,0.05405405405405406,0,0,0,0.0063541678149093865
1658,198000,0.2644628099173554,0.05405405405405406,1,1,0,0.009735694710630984
1659,75000,0.14049586776859505,0.02702702702702703,1,0,0,0.009606345181697519
1660,195000,0.4834710743801653,0.10810810810810811,1,1,0,0.01884812631039361
1661,91000,0.14462809917355374,0.08108108108108109,1,1,0,0.008279603424420258
1662,345000,0.4834710743801653,0.05405405405405406,1,0,0,0.013327233854030621
1663,145000,0.23553719008264462,0.05405405405405406,0,0,0,0.012125028828595
1664,314860,0.3305785123966942,0.10810810810810811,0,0,1,0.0036283439757641223
1665,95000,0.11983471074380166,0.10810810810810811,0,0,0,0.010930019884655164
1666,139500,0.29338842975206614,0.0,0,0,0,0.01355716698456919
1668,267000,0.3925619834710744,0.21621621621621623,0,0,1,0.007929929720541828
1671,62400,0.19834710743801653,0.02702702702702703,0,0,0,0.04496454190658433
1672,249900,0.384297520661157,0.13513513513513514,0,0,0,0.00239838259800551
1673,230000,0.3140495867768595,0.35135135135135137,0,0,1,0.007673029079770156
1674,180000,0.3925619834710744,0.08108108108108109,0,0,0,0.018169813046222283
1675,280000,0.2644628099173554,0.1891891891891892,0,0,1,0.001946356322707817
1676,56000,0.09090909090909091,0.02702702702702703,0,0,0,0.021589149733401425
1677,260000,0.3512396694214876,0.05405405405405406,0,0,0,0.008725852228148338
1678,109000,0.42148760330578516,0.02702702702702703,1,0,0,0.01598373497428315
1680,270000,0.2603305785123967,0.21621621621621623,0,0,1,0.001946356322707817
1681,112500,0.17768595041322316,0.08108108108108109,0,0,0,0.015964108003108154
1683,249900,0.39669421487603307,0.10810810810810811,0,0,1,0.015314564678384428
1684,305000,0.43388429752066116,0.21621621621621623,0,0,1,0.011751348805894986
1685,77000,0.2272727272727273,0.05405405405405406,0,0,0,0.04496454190658433
1686,93500,0.17768595041322316,0.10810810810810811,0,0,0,0.01594779887923906
1687,227500,0.3760330578512397,0.16216216216216217,0,0,1,0.014541743493166396
1688,183000,0.2644628099173554,0.05405405405405406,0,0,1,0.011751348805894986
1689,88000,0.09090909090909091,0.0,0,0,0,0.004996728480171765
1690,130000,0.21487603305785125,0.10810810810810811,1,0,0,0.012125028828595
1691,160000,0.2644628099173554,0.1891891891891892,1,1,1,0.019956900155234315
1692,64000,0.1322314049586777,0.05405405405405406,0,0,1,0.015964108003108154
1693,1500000,0.9132231404958678,0.02702702702702703,1,0,0,0.012230228420503163
1694,143000,0.19834710743801653,0.10810810810810811,1,0,0,0.015964108003108154
1695,245000,0.43388429752066116,0.13513513513513514,1,0,0,0.001946356322707817
1696,124000,0.24793388429752067,0.10810810810810811,0,1,0,0.015964108003108154
1697,196000,0.3347107438016529,0.08108108108108109,1,1,0,0.014629980640930514
1698,199000,0.3140495867768595,0.24324324324324326,1,0,1,0.003749744548665702
1699,378000,0.371900826446281,0.05405405405405406,0,0,0,0.004279155544604983
1700,149000,0.30165289256198347,0.02702702702702703,1,0,0,0.006460319504883756
1701,115000,0.19008264462809918,0.02702702702702703,0,1,0,0.020146141853975598
1702,140000,0.43388429752066116,0.08108108108108109,1,1,0,0.022676133980223317
1704,399000,0.756198347107438,0.05405405405405406,1,1,0,0.01996168437634631
1705,297000,0.2231404958677686,0.10810810810810811,0,0,0,0.004279155544604983
1706,130000,0.3512396694214876,0.02702702702702703,1,0,0,0.021589149733401425
1707,375000,0.4132231404958678,0.08108108108108109,0,0,1,0.0052931296451961445
1708,134000,0.25619834710743805,0.08108108108108109,0,1,0,0.01799419706252143
1709,360000,0.6363636363636364,0.08108108108108109,1,1,0,0.014263756149671618
1710,200000,0.25619834710743805,0.05405405405405406,1,1,0,0.011298413679336016
1711,105000,0.24793388429752067,0.08108108108108109,1,0,0,0.017281733032879443
1712,220000,0.2768595041322314,0.08108108108108109,1,0,0,0.003749744548665702
1713,74000,0.14049586776859505,0.08108108108108109,1,0,0,0.01996168437634631
1714,299999,0.6198347107438017,0.13513513513513514,1,1,1,0.008337499444683542
1716,39500,0.1652892561983471,0.02702702702702703,1,0,0,0.04349406866272755
1717,60000,0.19834710743801653,0.02702702702702703,0,0,0,0.031067115289575828
1718,384480,0.44214876033057854,0.16216216216216217,0,0,1,0.005925203379395366
1719,80000,0.24793388429752067,0.13513513513513514,1,0,0,0.024600994945553224
1720,285000,0.24793388429752067,0.05405405405405406,1,1,1,0.0015096247725917707
1721,220000,0.2768595041322314,0.13513513513513514,1,0,1,0.007183702699849733
1722,75000,0.13636363636363635,0.05405405405405406,1,0,1,0.0123336699553702
1723,70000,0.15289256198347106,0.02702702702702703,0,1,0,0.009648238375414103
1724,170000,0.4628099173553719,0.02702702702702703,0,1,0,0.01981729713170911
1725,141500,0.24793388429752067,0.2972972972972973,1,0,1,0.005605327341216168
1726,343260,0.3925619834710744,0.16216216216216217,0,0,1,0.005925203379395366
1727,394380,0.4545454545454546,0.13513513513513514,0,0,1,0.005925203379395366
1729,306000,0.19834710743801653,0.2972972972972973,0,0,1,0.015820584655237082
1731,360000,0.6363636363636364,0.08108108108108109,0,0,0,0.014263756149671618
1732,738888,0.7066115702479339,0.24324324324324326,0,0,1,0.004279155544604983
1733,115000,0.2190082644628099,0.05405405405405406,1,0,1,0.01799419706252143
1734,80000,0.2190082644628099,0.05405405405405406,0,0,0,0.016080162556114323
1735,190000,0.34297520661157027,0.16216216216216217,1,0,1,0.011302376132269313
1736,309348,0.3553719008264463,0.1891891891891892,0,0,1,0.005925203379395366
